id,type,reference_price,descript,url,company,review_url,review_count
1511397,华硕Zenfone 10（8GB+128GB） ,5699,5.9英寸小屏，高通骁龙 8 Gen 2 移动平台，15W无线充电,http://detail.zol.com.cn/cell_phone/index1511397.shtml,华硕,http://detail.zol.com.cn/1512/1511397/review.shtml,7
1982655,华硕Zenfone 11 Ultra ,0,,http://detail.zol.com.cn/cell_phone/index1982655.shtml,华硕,,0
1363551,华硕ZenFone 8（全网通/5G版） ,0,高通骁龙888处理器，120Hz OLED显示屏，IP68防尘防水，原生安卓系统,http://detail.zol.com.cn/cell_phone/index1363551.shtml,华硕,,0
1794051,华硕Zenfone 10（16GB/512GB） ,7599,5.9英寸小屏，高通骁龙 8 Gen 2 移动平台，15W无线充电,http://detail.zol.com.cn/cell_phone/index1794051.shtml,华硕,http://detail.zol.com.cn/1795/1794051/review.shtml,7
1419998,华硕ZenFone 9（8GB/128GB） ,0,第一代骁龙8+，后置双摄，云台防抖,http://detail.zol.com.cn/cell_phone/index1419998.shtml,华硕,,0
1794050,华硕Zenfone 10（8GB/256GB） ,6399,5.9英寸小屏，高通骁龙 8 Gen 2 移动平台，15W无线充电,http://detail.zol.com.cn/cell_phone/index1794050.shtml,华硕,http://detail.zol.com.cn/1795/1794050/review.shtml,5
1363548,华硕ZenFone 8 Flip（全网通/5G版） ,0,屏幕类型:全面屏（20:9极点屏） 主屏尺寸:6.67英寸 出厂系统内核:Android 11 主屏材质:OLED 主屏分辨率:2400x1080像素 CPU型号:高通 骁龙888 5G网络:移动5G（NR TDD），联通5G（NR TDD），电信5G（NR TDD）,http://detail.zol.com.cn/cell_phone/index1363548.shtml,华硕,http://detail.zol.com.cn/1364/1363548/review.shtml,1
1423543,华硕ZenFone 9（16GB/256GB） ,0,第一代骁龙8+，后置双摄，云台防抖,http://detail.zol.com.cn/cell_phone/index1423543.shtml,华硕,,0
1423542,华硕ZenFone 9（8GB/256GB） ,0,第一代骁龙8+，后置双摄，云台防抖,http://detail.zol.com.cn/cell_phone/index1423542.shtml,华硕,,0
1359445,华硕ZenFone Mini（全网通） ,0,主屏尺寸:0英寸 屏幕类型:全面屏 出厂系统内核:Android 10 4G网络:移动TD-LTE，联通TD-LTE，联通FDD-LTE，电信TD-LTE，电信FDD-LTE SIM卡类型:双Nano SIM卡 核心数:八核 RAM容量:8GB,http://detail.zol.com.cn/cell_phone/index1359445.shtml,华硕,,0
1265080,华硕ZenFone Max Shot（全网通） ,暂无报价,主屏尺寸:6.26英寸 出厂系统内核:Android 8.0 主屏分辨率:2340x1080像素 屏幕像素密度:430ppi CPU型号:高通 骁龙660 4G网络:移动TD-LTE，联通TD-LTE，联通FDD-LTE，电信TD-LTE，电信FDD-LTE 其他屏幕参数:全面屏,http://detail.zol.com.cn/cell_phone/index1265080.shtml,华硕,,0
1263464,华硕ZenFone Shot（全网通） ,暂无报价,主屏尺寸:6.26英寸 系统内核:Android 8.0 主屏分辨率:2246x1080像素 屏幕像素密度:398ppi CPU型号:高通 骁龙SiP 1 4G网络:移动TD-LTE，联通TD-LTE，联通FDD-LTE，电信TD-LTE，电信FDD-LTE 其他屏幕参数:全面屏,http://detail.zol.com.cn/cell_phone/index1263464.shtml,华硕,,0
1266564,华硕滑盖手机 ,暂无报价,主屏尺寸:5.6英寸 出厂系统内核:Android 屏幕像素密度:430ppi CPU型号:高通 骁龙855 5G网络:移动5G（NR TDD），联通5G（NR TDD），电信 5G（NR TDD） 4G网络:移动TD-LTE，联通TD-LTE，联通FDD-LTE，电信TD-LTE，电信FDD-LTE 其他屏幕参数:全面屏,http://detail.zol.com.cn/cell_phone/index1266564.shtml,华硕,http://detail.zol.com.cn/1267/1266564/review.shtml,1
